path_sample1,path_sample2,distance,loss
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_7.tif',2.5838614779031945,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_8.tif',4.0545789524657545,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample1_standard\\70um 1um step_9.tif',4.37023008029606,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample2\\sample2 zscan 1xzoom 50um fiber 70um 1um step.tif',6.490967144707243,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample2\\sample2 zscan 1xzoom 50um fiber 70um 1um step_10.tif',7.1720630134748085,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample2\\sample2 zscan 1xzoom 50um fiber 70um 1um step_2.tif',6.073407973005766,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample2\\sample2 zscan 1xzoom 50um fiber 70um 1um step_3.tif',4.766172933517445,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample2\\sample2 zscan 1xzoom 50um fiber 70um 1um step_4.tif',6.255516613660576,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample2\\sample2 zscan 1xzoom 50um fiber 70um 1um step_5.tif',1.6546774841225667,0.1192476399719202
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample2\\sample2 zscan 1xzoom 50um fiber 70um 1um step_6.tif',7.447158819492793,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample2\\sample2 zscan 1xzoom 50um fiber 70um 1um step_7.tif',3.5015056378110363,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample2\\sample2 zscan 1xzoom 50um fiber 70um 1um step_8.tif',6.389625356941095,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample2\\sample2 zscan 1xzoom 50um fiber 70um 1um step_9.tif',10.426882160074447,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_1.tif',6.941980443065492,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_10.tif',2.2077720537933025,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_11.tif',6.142380237508829,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_12.tif',2.393524274741145,0.0
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_2.tif',1.6946855077240222,0.09321693919373814
'./NUS 3D 数据\\sample1\\sample1 zscan 1xzoom 50um fiber 70um 1um step.tif','./NUS 3D 数据\\sample3_thicker\\sample3 zscan 1xzoom 50um fiber 80um 1um step_3.tif',1.270964068288589,0.5314933897263251
